timestamp,open,high,low,close,volume
1745876700000,94321.3,94333.1,94291.0,94319.9,60.925
1745877000000,94319.9,94503.2,94319.9,94435.0,139.743
1745877300000,94435.0,94495.0,94434.5,94494.9,48.538
1745877600000,94494.9,94555.4,94429.7,94494.7,178.887
1745877900000,94494.7,94648.7,94470.0,94581.2,135.686
1745878200000,94581.2,94610.1,94500.8,94573.6,86.87
1745878500000,94573.6,94651.0,94454.6,94455.4,84.641
1745878800000,94455.4,94497.4,94425.3,94497.4,35.958
1745879100000,94497.4,94522.7,94449.4,94466.1,42.848
1745879400000,94466.1,94586.3,94433.1,94551.4,140.154
1745879700000,94551.4,94646.3,94543.9,94602.4,157.255
1745880000000,94602.4,94610.5,94524.2,94575.3,55.238
1745880300000,94575.3,94741.8,94575.3,94722.0,190.992
1745880600000,94722.0,94830.0,94722.0,94821.1,214.806
1745880900000,94821.1,94833.4,94699.8,94764.0,283.348
1745881200000,94764.0,94855.0,94737.2,94843.0,171.956
1745881500000,94843.0,94948.7,94843.0,94935.7,638.517
1745881800000,94935.7,94944.5,94895.4,94934.9,114.949
1745882100000,94934.9,95038.4,94845.0,94933.5,739.616
1745882400000,94933.5,95000.0,94910.8,94950.0,281.893
1745882700000,94950.0,95076.6,94950.0,95015.4,289.116
1745883000000,95015.4,95080.7,94986.5,95064.6,111.012
1745883300000,95064.6,95126.8,95041.3,95060.0,219.861
1745883600000,95060.0,95120.2,95044.5,95044.5,246.542
1745883900000,95044.5,95063.4,94924.8,94924.9,267.333
1745884200000,94924.9,94997.5,94878.8,94971.8,199.797
1745884500000,94971.8,94997.0,94888.6,94969.7,134.094
1745884800000,94969.7,94982.3,94880.0,94880.0,218.842
1745885100000,94880.0,94906.7,94851.3,94869.5,155.305
1745885400000,94869.5,94899.1,94805.1,94819.9,114.074
1745885700000,94819.9,94854.2,94785.0,94822.9,132.985
1745886000000,94822.9,94991.1,94821.6,94991.1,138.062
1745886300000,94991.1,95071.7,94950.1,94988.1,182.12
1745886600000,94988.1,95072.7,94920.5,94923.7,216.942
1745886900000,94923.7,95054.1,94923.7,95054.1,127.687
1745887200000,95054.1,95142.8,94965.8,95125.9,155.517
1745887500000,95125.9,95193.1,94900.0,94931.6,509.894
1745887800000,94931.6,95019.9,94898.9,94973.5,138.555
1745888100000,94973.5,95036.5,94950.0,95018.7,102.374
1745888400000,95018.7,95105.3,94935.2,95068.5,183.401
1745888700000,95068.5,95218.2,95068.5,95194.4,242.774
1745889000000,95194.4,95390.4,94973.4,94997.6,832.715
1745889300000,94997.6,94997.6,94672.0,94869.3,841.698
1745889600000,94869.3,95011.3,94828.9,95011.3,238.997
1745889900000,95011.3,95011.3,94906.3,94970.1,110.75
1745890200000,94970.1,95026.8,94909.3,95004.0,155.251
1745890500000,95004.0,95307.0,94988.9,95225.6,404.203
1745890800000,95225.6,95263.5,95181.8,95214.9,618.207
1745891100000,95214.9,95440.0,95129.0,95207.3,681.671
1745891400000,95207.3,95252.5,94933.9,94958.1,406.72
1745891700000,94958.1,94982.6,94810.0,94815.2,339.883
1745892000000,94815.2,94892.8,94604.0,94696.0,549.34
1745892300000,94696.0,94744.9,94571.4,94658.4,394.484
1745892600000,94658.4,94784.1,94648.7,94784.0,198.866
1745892900000,94784.0,94810.8,94693.5,94744.0,154.437
1745893200000,94744.0,94801.9,94601.4,94669.2,175.589
1745893500000,94669.2,94798.1,94669.2,94770.1,79.411
1745893800000,94770.1,94854.4,94710.0,94854.4,178.578
1745894100000,94854.4,94878.7,94797.2,94875.2,105.635
1745894400000,94875.2,94915.0,94682.6,94700.1,323.355
1745894700000,94700.1,94700.1,94561.0,94576.1,282.657
1745895000000,94576.1,94609.9,94450.0,94520.2,312.9
1745895300000,94520.2,94619.0,94520.2,94581.3,103.98
1745895600000,94581.3,94674.0,94500.0,94525.8,206.865
1745895900000,94525.8,94578.5,94500.0,94550.0,99.059
1745896200000,94550.0,94570.0,94375.7,94423.4,317.24
1745896500000,94423.4,94542.8,94423.4,94480.0,127.961
1745896800000,94480.0,94625.0,94468.7,94612.3,119.68
1745897100000,94612.3,94697.6,94602.0,94602.1,127.136
1745897400000,94602.1,94705.1,94602.0,94671.9,54.806
1745897700000,94671.9,94685.8,94620.7,94679.9,66.909
1745898000000,94679.9,94713.7,94627.2,94698.7,61.225
1745898300000,94698.7,94733.0,94697.1,94722.9,61.988
1745898600000,94722.9,94769.0,94650.0,94700.0,162.046
1745898900000,94700.0,94764.6,94600.0,94612.8,104.373
1745899200000,94612.8,94634.7,94500.0,94521.1,225.242
1745899500000,94521.1,94659.4,94500.0,94659.3,163.757
1745899800000,94659.3,94765.4,94659.3,94702.4,148.554
1745900100000,94702.4,94734.1,94658.5,94709.6,65.632
1745900400000,94709.6,94753.5,94709.5,94719.2,36.563
1745900700000,94719.2,94831.9,94710.0,94822.3,166.303
1745901000000,94822.3,94837.6,94770.0,94774.1,76.384
1745901300000,94774.1,94774.2,94675.2,94696.8,115.906
1745901600000,94696.8,94697.3,94461.0,94497.9,387.283
1745901900000,94497.9,94498.2,94303.6,94402.1,470.149
1745902200000,94402.1,94425.8,94288.0,94358.2,277.282
1745902500000,94358.2,94391.9,94267.4,94315.1,269.857
1745902800000,94315.1,94361.8,94214.4,94237.2,211.904
1745903100000,94237.2,94344.0,94204.2,94309.9,199.399
1745903400000,94309.9,94339.8,94161.0,94192.7,259.82
1745903700000,94192.7,94284.0,94192.7,94243.2,114.091
1745904000000,94243.2,94322.7,94210.0,94322.7,95.594
1745904300000,94322.7,94354.4,94300.0,94305.7,71.539
1745904600000,94305.7,94371.8,94256.2,94336.3,130.858
1745904900000,94336.3,94340.8,94230.0,94230.0,62.327
1745905200000,94230.0,94230.1,94146.8,94189.5,196.845
1745905500000,94189.5,94247.5,94182.2,94193.6,76.708
1745905800000,94193.6,94269.6,94175.7,94237.2,124.848
1745906100000,94237.2,94305.3,94204.5,94235.0,108.273
1745906400000,94235.0,94403.0,94210.3,94393.5,195.739
1745906700000,94393.5,94437.9,94380.0,94406.2,85.728
1745907000000,94406.2,94444.1,94394.0,94432.2,97.585
1745907300000,94432.2,94593.3,94432.2,94593.2,305.719
1745907600000,94593.2,94640.0,94556.7,94626.5,304.528
1745907900000,94626.5,94690.9,94581.2,94581.2,191.955
1745908200000,94581.2,94720.0,94581.2,94634.1,125.598
1745908500000,94634.1,94678.2,94584.7,94591.5,107.399
1745908800000,94591.5,94633.9,94520.2,94528.8,78.149
1745909100000,94528.8,94585.6,94528.8,94576.4,48.47
1745909400000,94576.4,94752.9,94576.4,94721.4,203.326
1745909700000,94721.4,94766.5,94721.4,94729.6,108.332
1745910000000,94729.6,94761.4,94666.0,94675.2,159.476
1745910300000,94675.2,94732.8,94666.0,94671.4,88.713
1745910600000,94671.4,94696.3,94671.4,94694.9,46.148
1745910900000,94694.9,94803.1,94694.9,94772.2,171.148
1745911200000,94772.2,94794.1,94741.3,94780.0,54.73
1745911500000,94780.0,94842.0,94779.9,94837.3,202.633
1745911800000,94837.3,94870.0,94788.4,94826.2,170.174
1745912100000,94826.2,94826.3,94734.4,94777.0,137.187
1745912400000,94777.0,94826.7,94765.6,94765.6,80.607
1745912700000,94765.6,94861.2,94754.4,94854.3,149.141
1745913000000,94854.3,94930.4,94854.3,94889.0,166.516
1745913300000,94889.0,94905.3,94856.7,94879.9,64.544
1745913600000,94879.9,94931.0,94860.6,94863.6,99.459
1745913900000,94863.6,94959.6,94844.7,94940.8,200.817
1745914200000,94940.8,94959.5,94923.1,94923.2,153.996
1745914500000,94923.2,94998.7,94923.2,94997.9,260.294
1745914800000,94997.9,95044.4,94849.9,94887.2,630.068
1745915100000,94887.2,94930.5,94813.3,94888.0,423.022
1745915400000,94888.0,94888.0,94765.3,94820.1,349.175
1745915700000,94820.1,94820.2,94787.7,94799.9,81.83
1745916000000,94799.9,94838.8,94761.9,94806.8,126.202
1745916300000,94806.8,94854.4,94806.7,94854.4,125.178
1745916600000,94854.4,94854.4,94785.0,94785.0,148.909
1745916900000,94785.0,94986.4,94785.0,94986.4,232.502
1745917200000,94986.4,95060.0,94930.5,94972.5,657.256
1745917500000,94972.5,94985.3,94864.8,94921.4,142.269
1745917800000,94921.4,94940.0,94865.0,94865.0,59.974
1745918100000,94865.0,94865.1,94804.2,94824.5,92.41
1745918400000,94824.5,94855.7,94742.2,94776.7,213.312
1745918700000,94776.7,94911.8,94761.9,94886.2,168.727
1745919000000,94886.2,94892.2,94827.6,94879.8,66.732
1745919300000,94879.8,94914.4,94821.9,94877.3,57.457
1745919600000,94877.3,94895.7,94824.8,94849.1,33.696
1745919900000,94849.1,94874.2,94772.9,94773.0,64.497
1745920200000,94773.0,94869.0,94772.9,94865.7,59.175
1745920500000,94865.7,94958.4,94859.9,94943.2,227.42
1745920800000,94943.2,95032.9,94883.0,94897.7,587.67
1745921100000,94897.7,94963.9,94850.0,94850.0,235.549
1745921400000,94850.0,94970.9,94850.0,94936.2,125.251
1745921700000,94936.2,94990.0,94832.2,94835.4,186.74
1745922000000,94835.4,94858.6,94800.2,94800.2,111.971
1745922300000,94800.2,94906.5,94800.2,94894.5,70.394
1745922600000,94894.5,94913.8,94811.5,94837.0,101.204
1745922900000,94837.0,94914.2,94836.9,94871.8,69.427
1745923200000,94871.8,94871.9,94785.7,94819.3,136.996
1745923500000,94819.3,94819.3,94692.0,94733.6,269.409
1745923800000,94733.6,94811.4,94718.0,94799.9,108.488
1745924100000,94799.9,94800.0,94725.3,94759.2,86.207
1745924400000,94759.2,94863.8,94758.4,94851.7,103.054
1745924700000,94851.7,94947.6,94851.6,94933.9,143.809
1745925000000,94933.9,95155.0,94933.9,95154.9,451.665
1745925300000,95154.9,95232.1,95100.6,95186.4,533.311
1745925600000,95186.4,95195.6,95093.9,95094.0,264.101
1745925900000,95094.0,95250.0,95085.4,95175.2,405.201
1745926200000,95175.2,95175.3,95076.1,95076.1,187.212
1745926500000,95076.1,95095.6,95019.5,95020.1,139.836
1745926800000,95020.1,95060.8,94975.4,94984.4,424.049
1745927100000,94984.4,95092.2,94984.4,95040.6,102.934
1745927400000,95040.6,95121.9,95040.6,95070.5,187.614
1745927700000,95070.5,95096.5,95054.1,95084.4,100.834
1745928000000,95084.4,95110.2,95016.5,95020.6,127.617
1745928300000,95020.6,95121.0,95005.6,95085.2,118.55
1745928600000,95085.2,95118.3,95005.6,95034.8,128.494
1745928900000,95034.8,95067.1,94981.9,95037.9,274.303
1745929200000,95037.9,95045.0,94880.4,94880.4,377.301
1745929500000,94880.4,94922.9,94829.9,94921.2,439.68
1745929800000,94921.2,94930.0,94832.3,94848.0,224.46
1745930100000,94848.0,94940.0,94800.0,94919.5,213.4
1745930400000,94919.5,95005.0,94906.0,94996.3,107.585
1745930700000,94996.3,95010.0,94837.2,94868.0,192.957
1745931000000,94868.0,94868.0,94750.0,94772.1,241.92
1745931300000,94772.1,94794.0,94755.3,94770.0,115.041
1745931600000,94770.0,94777.4,94700.0,94716.7,241.584
1745931900000,94716.7,94813.1,94635.4,94800.1,329.23
1745932200000,94800.1,94808.9,94741.0,94741.0,122.938
1745932500000,94741.0,94741.1,94531.4,94586.3,1145.037
1745932800000,94586.3,94799.9,94567.8,94792.5,367.771
1745933100000,94792.5,94840.0,94740.5,94798.8,594.964
1745933400000,94798.8,94988.8,94740.0,94825.3,642.971
1745933700000,94825.3,94851.2,94626.6,94649.1,438.847
1745934000000,94649.1,94907.6,94635.7,94782.0,333.172
1745934300000,94782.0,94800.0,94657.1,94672.1,170.913
1745934600000,94672.1,94879.9,94672.0,94879.9,382.604
1745934900000,94879.9,94953.3,94742.1,94751.6,331.375
1745935200000,94751.6,94865.3,94466.8,94840.1,1222.861
1745935500000,94840.1,95023.4,94826.0,94979.9,554.798
1745935800000,94979.9,95000.0,94694.8,94845.5,764.778
1745936100000,94845.5,94850.0,94710.0,94732.1,237.76
1745936400000,94732.1,94795.4,94648.7,94679.5,196.266
1745936700000,94679.5,94712.0,94594.1,94682.8,277.103
1745937000000,94682.8,94838.6,94637.5,94822.7,333.032
1745937300000,94822.7,95100.0,94791.1,95080.2,661.73
1745937600000,95080.2,95266.0,95079.0,95119.3,1067.112
1745937900000,95119.3,95153.5,94970.0,94970.0,375.08
1745938200000,94970.0,95009.7,94920.8,94925.7,283.665
1745938500000,94925.7,95080.6,94925.7,95000.0,169.949
1745938800000,95000.0,95036.7,94880.0,94890.0,199.874
1745939100000,94890.0,95097.3,94886.0,95067.4,275.294
1745939400000,95067.4,95089.7,94920.7,94933.7,123.11
1745939700000,94933.7,94960.0,94758.4,94766.0,228.842
1745940000000,94766.0,94791.5,94697.0,94721.3,447.799
1745940300000,94721.3,94863.1,94670.6,94817.8,287.158
1745940600000,94817.8,94856.7,94727.0,94727.0,212.454
1745940900000,94727.0,94830.0,94707.4,94830.0,119.982
1745941200000,94830.0,94955.0,94817.4,94942.2,305.77
1745941500000,94942.2,94955.7,94867.0,94888.6,188.783
1745941800000,94888.6,94888.7,94813.4,94813.4,114.184
1745942100000,94813.4,94832.6,94760.5,94792.7,119.078
1745942400000,94792.7,94868.0,94751.5,94855.5,99.643
1745942700000,94855.5,94904.2,94770.0,94874.2,135.363
1745943000000,94874.2,94911.5,94818.2,94911.5,54.865
1745943300000,94911.5,94940.0,94858.4,94883.2,50.677
1745943600000,94883.2,95024.0,94865.4,94994.7,206.13
1745943900000,94994.7,95148.0,94950.6,95103.1,366.196
1745944200000,95103.1,95321.4,95052.6,95321.4,579.905
1745944500000,95321.4,95420.0,95197.3,95197.3,883.64
1745944800000,95197.3,95439.9,95158.5,95396.4,783.049
1745945100000,95396.4,95444.3,95191.0,95203.7,840.582
1745945400000,95203.7,95306.7,95192.0,95200.4,932.739
1745945700000,95200.4,95200.4,94863.9,94902.3,941.217
1745946000000,94902.3,94929.3,94601.4,94763.8,1506.695
1745946300000,94763.8,94880.0,94708.2,94826.8,903.319
1745946600000,94826.8,95062.8,94771.8,94988.0,420.16
1745946900000,94988.0,95183.6,94957.6,95048.0,715.94
1745947200000,95048.0,95142.0,95039.6,95097.3,292.184
1745947500000,95097.3,95207.0,95096.8,95165.3,249.555
1745947800000,95165.3,95170.4,94988.0,95030.2,280.614
1745948100000,95030.2,95150.0,95025.4,95102.7,165.987
1745948400000,95102.7,95202.7,95059.2,95152.6,1105.158
1745948700000,95152.6,95268.2,95026.5,95268.1,303.964
1745949000000,95268.1,95322.4,95129.7,95140.0,555.848
1745949300000,95140.0,95285.3,95140.0,95203.2,257.215
1745949600000,95203.2,95376.7,95203.2,95289.9,532.975
1745949900000,95289.9,95350.0,95018.9,95034.2,472.243
1745950200000,95034.2,95170.6,95034.0,95156.2,174.537
1745950500000,95156.2,95353.6,95095.7,95292.4,281.68
1745950800000,95292.4,95355.8,95170.1,95355.8,285.357
1745951100000,95355.8,95400.0,95333.7,95369.4,342.147
1745951400000,95369.4,95377.8,95300.3,95369.9,154.0
1745951700000,95369.9,95399.0,95332.2,95341.5,158.975
1745952000000,95341.5,95375.4,95248.6,95375.4,333.011
1745952300000,95375.4,95390.0,95370.0,95370.0,135.465
1745952600000,95370.0,95370.1,95202.1,95367.4,326.794
1745952900000,95367.4,95380.0,95316.7,95340.2,133.802
1745953200000,95340.2,95352.0,95241.0,95279.9,204.56
1745953500000,95279.9,95382.6,95279.9,95350.1,196.596
1745953800000,95350.1,95350.1,95274.8,95295.7,272.198
1745954100000,95295.7,95343.8,95222.5,95318.4,175.786
1745954400000,95318.4,95390.9,95299.2,95382.7,182.476
1745954700000,95382.7,95390.0,95260.2,95278.2,96.306
1745955000000,95278.2,95331.3,95178.5,95190.0,276.512
1745955300000,95190.0,95260.5,95178.4,95225.0,123.028
1745955600000,95225.0,95257.8,95179.9,95193.0,62.067
1745955900000,95193.0,95338.9,95178.4,95320.7,150.541
1745956200000,95320.7,95334.1,95212.4,95292.8,145.472
1745956500000,95292.8,95336.7,95230.4,95264.1,200.292
1745956800000,95264.1,95362.7,95260.0,95262.0,274.079
1745957100000,95262.0,95262.1,95122.2,95174.0,444.389
1745957400000,95174.0,95174.0,95064.0,95098.6,244.393
1745957700000,95098.6,95098.6,94962.1,94962.1,254.264
1745958000000,94962.1,95036.0,94910.1,94956.4,166.41
1745958300000,94956.4,94956.4,94885.2,94888.1,184.064
1745958600000,94888.1,94888.1,94768.6,94845.1,591.437
1745958900000,94845.1,94940.5,94761.4,94880.4,398.737
1745959200000,94880.4,94894.7,94816.8,94875.5,187.328
1745959500000,94875.5,94935.0,94814.9,94815.0,152.527
1745959800000,94815.0,94822.6,94755.1,94799.8,371.106
1745960100000,94799.8,94808.4,94780.0,94780.8,102.274
1745960400000,94780.8,94810.4,94719.4,94803.5,223.667
1745960700000,94803.5,94915.9,94803.5,94851.0,279.369
1745961000000,94851.0,94851.0,94576.7,94624.0,882.393
1745961300000,94624.0,94624.1,94480.0,94551.9,507.757
1745961600000,94551.9,94553.5,94371.8,94379.3,743.388
1745961900000,94379.3,94541.9,94280.7,94525.7,1291.123
1745962200000,94525.7,94555.3,94382.0,94443.1,937.343
1745962500000,94443.1,94692.6,94439.4,94628.3,577.452
1745962800000,94628.3,94685.6,94519.7,94619.8,251.24
1745963100000,94619.8,94656.5,94475.0,94500.0,178.876
1745963400000,94500.0,94588.0,94439.2,94568.0,347.444
1745963700000,94568.0,94716.3,94564.9,94692.2,445.81
1745964000000,94692.2,94692.3,94455.4,94514.3,477.124
1745964300000,94514.3,94514.3,94179.3,94208.1,886.583
1745964600000,94208.1,94294.5,94160.0,94206.2,514.05
1745964900000,94206.2,94321.8,94155.0,94160.0,237.807
1745965200000,94160.0,94210.2,93913.6,94054.4,1038.497
1745965500000,94054.4,94183.7,94011.6,94154.6,301.747
1745965800000,94154.6,94228.5,94061.1,94203.3,181.355
1745966100000,94203.3,94203.3,94021.8,94110.7,222.63
1745966400000,94110.7,94155.6,94028.0,94032.4,114.02
1745966700000,94032.4,94197.0,94024.5,94190.2,133.379
1745967000000,94190.2,94240.0,94168.7,94210.8,155.409
1745967300000,94210.8,94225.9,94101.0,94102.2,122.591
1745967600000,94102.2,94117.0,94006.7,94097.1,220.617
1745967900000,94097.1,94097.1,93818.0,93830.0,529.515
1745968200000,93830.0,93868.8,93682.0,93765.1,1316.572
1745968500000,93765.1,93876.9,93714.1,93763.7,347.934
1745968800000,93763.7,93887.0,93692.0,93866.0,233.066
1745969100000,93866.0,93866.0,93768.9,93854.6,130.91
1745969400000,93854.6,93950.0,93834.4,93949.9,143.886
1745969700000,93949.9,93978.8,93875.0,93930.9,198.778
1745970000000,93930.9,94029.9,93856.0,94027.5,268.482
1745970300000,94027.5,94261.8,94003.8,94239.9,613.294
1745970600000,94239.9,94260.0,94189.3,94246.6,298.938
1745970900000,94246.6,94246.6,94184.1,94200.0,158.318
1745971200000,94200.0,94282.0,94080.7,94116.3,283.928
1745971500000,94116.3,94276.4,94076.0,94276.4,239.775
1745971800000,94276.4,94360.3,94245.8,94328.0,360.578
1745972100000,94328.0,94366.0,94294.1,94300.5,145.511
1745972400000,94300.5,94408.5,94300.4,94396.8,233.336
1745972700000,94396.8,94404.0,94341.0,94341.0,68.275
1745973000000,94341.0,94523.9,94290.0,94496.1,292.492
1745973300000,94496.1,94577.0,94471.7,94530.4,184.183
1745973600000,94530.4,94583.0,94418.3,94438.1,442.887
1745973900000,94438.1,94460.7,94349.9,94448.0,229.369
1745974200000,94448.0,94448.1,94310.0,94343.0,124.606
1745974500000,94343.0,94486.0,94323.8,94486.0,102.373
1745974800000,94486.0,94544.0,94360.3,94360.3,203.028
1745975100000,94360.3,94424.8,94357.1,94378.4,77.935
1745975400000,94378.4,94414.2,94330.1,94333.6,119.38
1745975700000,94333.6,94504.9,94302.6,94486.5,443.95
1745976000000,94486.5,94578.8,94456.8,94555.1,496.0
1745976300000,94555.1,94557.0,94500.0,94557.0,123.648
1745976600000,94557.0,94560.0,94456.8,94560.0,108.027
1745976900000,94560.0,94560.7,94469.8,94469.8,154.313
1745977200000,94469.8,94497.6,94333.0,94341.7,139.915
1745977500000,94341.7,94341.8,94229.9,94237.7,197.21
1745977800000,94237.7,94408.3,94225.2,94399.1,189.931
1745978100000,94399.1,94497.0,94399.1,94479.9,127.863
1745978400000,94479.9,94480.0,94398.2,94435.6,74.278
1745978700000,94435.6,94515.0,94431.2,94510.0,89.182
1745979000000,94510.0,94550.0,94499.7,94507.0,82.457
1745979300000,94507.0,94664.9,94500.0,94664.9,218.971
1745979600000,94664.9,94679.9,94614.3,94614.3,147.636
1745979900000,94614.3,94628.7,94451.9,94471.6,144.428
1745980200000,94471.6,94502.3,94437.9,94494.1,147.799
1745980500000,94494.1,94563.1,94476.8,94537.2,149.455
1745980800000,94537.2,94675.7,94519.0,94671.0,163.084
1745981100000,94671.0,94744.1,94643.9,94720.1,331.154
1745981400000,94720.1,94771.0,94588.2,94603.7,450.807
1745981700000,94603.7,94609.4,94581.1,94604.8,80.802
1745982000000,94604.8,94604.8,94541.0,94541.0,49.557
1745982300000,94541.0,94559.9,94511.0,94558.6,99.33
1745982600000,94558.6,94580.0,94450.2,94549.9,386.299
1745982900000,94549.9,94650.0,94539.0,94634.1,219.069
1745983200000,94634.1,94670.4,94615.9,94670.4,85.081
1745983500000,94670.4,94688.1,94610.0,94610.0,32.921
1745983800000,94610.0,94726.0,94610.0,94724.4,116.899
1745984100000,94724.4,94730.0,94670.1,94684.3,110.425
1745984400000,94684.3,94760.0,94684.3,94701.1,151.662
1745984700000,94701.1,94937.5,94701.1,94920.6,618.218
1745985000000,94920.6,95030.0,94877.5,95013.7,967.016
1745985300000,95013.7,95076.8,94930.9,95000.0,651.79
1745985600000,95000.0,95146.5,94894.8,94916.0,989.149
1745985900000,94916.0,94958.9,94880.0,94880.0,330.121
1745986200000,94880.0,94980.0,94880.0,94957.9,97.828
1745986500000,94957.9,95020.0,94881.9,94882.0,118.878
1745986800000,94882.0,94930.8,94863.1,94863.1,119.407
1745987100000,94863.1,94914.9,94835.0,94865.1,204.437
1745987400000,94865.1,94950.3,94850.0,94941.3,79.679
1745987700000,94941.3,94941.3,94875.6,94884.8,131.407
1745988000000,94884.8,94919.9,94864.9,94866.8,71.815
1745988300000,94866.8,94980.0,94864.9,94878.9,149.776
1745988600000,94878.9,94960.0,94878.9,94926.8,67.399
1745988900000,94926.8,95050.0,94926.8,95039.8,436.862
1745989200000,95039.8,95046.3,94910.4,94939.8,162.043
1745989500000,94939.8,95014.4,94900.0,94997.0,165.524
1745989800000,94997.0,95082.5,94961.3,95016.0,223.312
1745990100000,95016.0,95078.3,94975.1,94999.9,95.604
1745990400000,94999.9,95040.7,94996.3,95023.2,103.09
1745990700000,95023.2,95037.4,94932.3,94932.3,92.629
1745991000000,94932.3,95025.5,94932.3,95011.8,102.29
1745991300000,95011.8,95011.9,94910.3,94934.2,99.785
1745991600000,94934.2,95018.8,94934.2,94969.9,143.055
1745991900000,94969.9,94972.9,94833.6,94865.9,290.814
1745992200000,94865.9,94899.9,94865.4,94891.9,84.436
1745992500000,94891.9,94892.0,94840.0,94863.1,109.672
1745992800000,94863.1,94893.4,94863.1,94893.4,58.332
1745993100000,94893.4,94894.9,94807.9,94835.1,169.47
1745993400000,94835.1,94881.1,94815.0,94881.0,74.108
1745993700000,94881.0,94929.2,94824.9,94867.1,216.932
1745994000000,94867.1,94873.9,94825.3,94844.2,66.426
1745994300000,94844.2,94923.9,94831.6,94917.8,112.278
1745994600000,94917.8,94917.8,94831.1,94831.1,85.128
1745994900000,94831.1,94839.5,94776.4,94776.4,105.161
1745995200000,94776.4,94813.0,94744.7,94744.7,182.375
1745995500000,94744.7,94793.6,94726.4,94793.6,143.572
1745995800000,94793.6,94802.4,94766.7,94778.5,67.379
1745996100000,94778.5,94778.5,94716.9,94720.4,61.87
1745996400000,94720.4,94808.5,94720.4,94775.3,167.297
1745996700000,94775.3,94779.8,94700.2,94709.9,140.318
1745997000000,94709.9,94788.4,94709.9,94788.3,60.264
1745997300000,94788.3,94847.0,94788.3,94810.9,123.448
1745997600000,94810.9,94811.0,94736.0,94739.2,47.024
1745997900000,94739.2,94759.0,94717.5,94717.5,75.719
1745998200000,94717.5,94726.6,94617.3,94660.0,313.6
1745998500000,94660.0,94660.0,94588.4,94610.3,178.698
1745998800000,94610.3,94610.3,94549.0,94549.0,181.303
1745999100000,94549.0,94549.1,94453.2,94510.1,390.829
1745999400000,94510.1,94583.7,94474.6,94583.7,190.736
1745999700000,94583.7,94595.6,94544.2,94584.3,98.441
1746000000000,94584.3,94613.6,94530.0,94547.4,163.655
1746000300000,94547.4,94579.7,94512.0,94579.6,102.541
1746000600000,94579.6,94690.6,94578.4,94685.1,191.393
1746000900000,94685.1,94772.2,94652.9,94652.9,192.196
1746001200000,94652.9,94654.1,94615.8,94625.4,104.523
1746001500000,94625.4,94625.4,94481.3,94484.1,123.656
1746001800000,94484.1,94579.5,94484.0,94528.8,123.386
1746002100000,94528.8,94595.6,94528.8,94592.4,58.261
1746002400000,94592.4,94607.1,94553.4,94599.3,58.119
1746002700000,94599.3,94614.0,94550.0,94554.0,53.536
1746003000000,94554.0,94682.6,94554.0,94652.5,117.409
1746003300000,94652.5,94703.9,94645.6,94671.1,129.866
1746003600000,94671.1,94740.9,94656.4,94729.9,139.228
1746003900000,94729.9,94760.9,94724.0,94733.9,152.03
1746004200000,94733.9,94734.0,94656.1,94656.1,105.678
1746004500000,94656.1,94660.0,94620.1,94656.7,92.609
1746004800000,94656.7,94677.9,94640.0,94665.0,70.77
1746005100000,94665.0,94728.5,94650.0,94727.5,68.625
1746005400000,94727.5,94798.2,94727.4,94797.6,274.275
1746005700000,94797.6,94875.6,94785.2,94842.3,364.079
1746006000000,94842.3,94993.7,94842.3,94947.8,346.689
1746006300000,94947.8,94969.9,94875.0,94877.2,129.634
1746006600000,94877.2,94926.6,94871.3,94916.1,81.841
1746006900000,94916.1,94959.5,94905.9,94930.8,143.843
1746007200000,94930.8,94945.1,94820.0,94843.2,121.21
1746007500000,94843.2,94866.0,94804.5,94847.6,95.525
1746007800000,94847.6,94900.0,94844.0,94890.9,44.228
1746008100000,94890.9,94903.7,94836.0,94836.0,55.054
1746008400000,94836.0,94858.9,94836.0,94848.0,50.881
1746008700000,94848.0,94876.5,94848.0,94876.5,24.826
1746009000000,94876.5,94900.0,94842.1,94848.6,84.157
1746009300000,94848.6,94954.3,94842.1,94949.3,141.851
1746009600000,94949.3,94949.3,94908.8,94928.8,71.321
1746009900000,94928.8,94939.5,94883.1,94939.5,55.631
1746010200000,94939.5,94968.4,94925.3,94968.4,117.709
1746010500000,94968.4,94980.0,94870.3,94904.9,159.07
1746010800000,94904.9,94941.9,94904.8,94919.7,29.403
1746011100000,94919.7,94950.0,94904.9,94949.9,53.188
1746011400000,94949.9,94959.9,94930.0,94948.9,52.165
1746011700000,94948.9,94982.4,94890.1,94963.8,102.383
1746012000000,94963.8,95010.8,94962.0,94977.4,156.126
1746012300000,94977.4,95082.5,94976.5,95063.3,257.279
1746012600000,95063.3,95082.7,95045.7,95075.0,129.377
1746012900000,95075.0,95100.0,95035.8,95074.4,129.279
1746013200000,95074.4,95187.5,95039.0,95048.8,423.044
1746013500000,95048.8,95048.9,94994.0,95025.7,226.313
1746013800000,95025.7,95159.0,95025.7,95081.3,202.978
1746014100000,95081.3,95184.2,95081.3,95131.3,362.212
1746014400000,95131.3,95157.6,95073.6,95108.0,198.9
1746014700000,95108.0,95174.3,95049.3,95050.5,161.46
1746015000000,95050.5,95107.1,95000.0,95107.1,361.811
1746015300000,95107.1,95149.0,95000.3,95039.9,234.859
1746015600000,95039.9,95040.0,94835.1,94961.7,492.227
1746015900000,94961.7,94985.5,94840.3,94878.9,286.406
